C,SETP.WORLD,DVD_DISPATCH_UNIT_SCADA,AEMO,PUBLIC,DUID,9:36:25,1.74E+12,MONTHLY_ARCHIVE,1.74E+12
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HD1WF1,0.81,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HDWF1,21,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HDWF2,12.7,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HDWF3,14.4,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HEZ1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HILLSTN1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HPR1,21.5,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HUGSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HUMENSW,13.17391,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HUMEV,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HVWWBA1,1.349,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,HVWWPV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JBUTTERS,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JEMALNG1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLA01,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLA02,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLA03,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLA04,0.1,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLB01,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLB02,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JLB03,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,JUNEESF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KABANWF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KAREEYA1,21.5425,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KAREEYA2,21.525,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KAREEYA3,21.4125,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KAREEYA4,21.5,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KARSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KEPBG1,0.1,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KEPSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KEPWF1,23.6,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KERNGSP1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KIAMSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KIATAWF1,19.6,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KINGASF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KPP_1,703.10406,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,KSP1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LADBROK1,0.01,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LADBROK2,0.01,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LBB1,4.05,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LEM_WIL,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LGAPWF1,63.73,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LGAPWF2,54.08,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LILYSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LIMOSF11,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LIMOSF21,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LKBONNY3,0.61404,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LI_WY_CA,76.09071,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LKBONNY1,0.35724,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LKBONNY2,1.11075,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LK_ECHO,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LNGS1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LNGS2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LONSDALE,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LOYYB1,571.5,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LOYYB2,579.75,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LRSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LYA1,560,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LYA2,530,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LYA3,558,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,LYA4,287,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MACARTH1,2.47534,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MACKNTSH,86.74001,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MANNSF2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MANSLR1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MAPS2PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MAPS3PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MARYRSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MBAHNTH,30.5,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MBPS2PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MCINTYR1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MCKAY1,0.02,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MEADOWBK,6.08754,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MERCER01,3,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,METZSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MEWF1,1,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MIDDLSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MINTARO,0.08545,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MLSP1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MLWF1,-0.015,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MOKOSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MOLNGSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MOORAWF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MOREESF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MORTLK11,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MORTLK12,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MOUSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MP1,648.75256,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MP2,648.92346,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MPP_1,277.82608,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MPP_2,299.92154,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MRTLSWF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MSTUART1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MSTUART2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MSTUART3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MTGELWF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MTMILLAR,32.1,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MURRAY,397.40002,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MUSSELR1,22.8,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MUWAWF1,52.57,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MUWAWF2,90.3,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MWPS1PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MWPS2PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MWPS3PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,MWPS4PV1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NBHWF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NEVERSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NEWENSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NEWENSF2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NPS,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NUMURSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,NYNGAN1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OAKEY1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OAKEY1SF,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OAKEY2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OAKEY2SF,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OAKLAND1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,OSB-AG,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PALOONA,29.059999,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PAREPS1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PAREPW1,141.17,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PARSF1,0.00153,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PIBESS1,1.077,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PIONEER,41.900002,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,POAT110,13.23248,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,POAT220,2.2,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,POR01,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,POR03,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PORTWF,0.4,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PPCCGT,187.64531,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PTSTAN1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PUMP1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,PUMP2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QBYNB1,-0.0865,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QPS1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QPS2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QPS3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QPS4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,QPS5,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RANGEB1,1.11,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,REECE1,99.69958,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,REECE2,99.37001,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,REPULSE,12.299382,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RESS1,-0.42918,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RIVNB2,-0.12113,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,ROMA_7,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,ROMA_8,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,ROWALLAN,6.019455,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,ROYALLA1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RPCG,12.5,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RRSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW5,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_NSW6,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_QLD1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA5,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_SA6,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_TAS1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC10,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC11,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC12,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC5,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC6,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC7,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC8,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RT_VIC9,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RUBICON,0.495,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RUGBYR1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RYANCWF1,3.44,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,RYEPARK1,64.57999,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SALTCRK1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SAPHWF1,201.46944,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SEBSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SHGEN,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SHOAL1,44.439999,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SHPUMP,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SITHE01,0.12371,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SMCSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNAPPER1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNOWNTH1,64.9,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNOWSTH1,65.2,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNOWTWN1,51.83328,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNOWYP,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SNUG1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SRSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STAN-1,235.66808,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STAN-2,235.05281,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STAN-3,236.4115,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STAN-4,236.47559,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STARHLWF,7.29787,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STOCKYD1,28.81,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STUBSF1,0.00458,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STUBSF2,0.00458,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,STWF1,121.82376,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SUNRSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SUNTPSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,SWAN_E,-0.58,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TALWA1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TALWB1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARALGA1,3.10002,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARONG#1,210.40001,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARONG#2,211.40001,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARONG#3,211.10001,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARONG#4,211.7,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TARRALEA,67.1,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TB2B1,6.22922,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TB2SF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TBSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TIB1,0.21,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TNPS1,349.75,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TORRB1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TORRB2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TORRB3,41,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TORRB4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TREVALLN,16.93315,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TRIBUTE,84.15,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TULLYSM1,-0.2,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TUMUT3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TUNGATIN,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TVCC201,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,TVPP104,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,UPPTUMUT,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,URANQ11,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,URANQ12,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,URANQ13,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,URANQ14,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VBB1,41.9,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VP5,599.57886,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VP6,543.52246,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS3,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS4,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS5,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,VPGS6,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,W/HOE#1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,W/HOE#2,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,WAGGNSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,WALGRV1,-0.04002,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,WANDB1,19.21729,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,WANDSF1,0,1/01/2025 0:25,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:30,WARWSF1,0,1/01/2025 0:25,,
